read_id	sequence_length_template
2eb5052a-33d3-430d-8d9e-8e802e4091d5	342
1f182d4b-c81c-4331-a6bd-8a0ccc51f0b0	335
afe90168-e1e7-4921-8348-63ec0dd58003	336
cfaee0da-ae49-40be-8007-fbb04b74f349	369
5d555e43-14b3-4fba-9db9-116a220943a3	369
6aa4604e-221b-4d33-82aa-371b7c798f82	342
68bf2ee8-1992-411b-89ef-c1b1cf58d4fc	362
0c616147-fb82-4f4e-a8a1-bc04dfd4e1f9	325
9a1121d6-1a9e-49e7-bd04-c13dcc5bebe7	339
2f62a9f0-8690-4285-9db9-4c7388e4dc44	330
17d64f62-50ec-4020-821e-4350270f465c	338
94c583f3-949e-4e68-8128-fd8d26ad95de	322
2768a66c-a63b-4633-8727-00114cadf909	487
0a97d502-c6cf-412b-9e65-bc0a49cbf14b	337
b795a430-f22e-496f-af12-1d4a8c9b02f8	364
a1610df0-7a9c-471f-a590-5d2fa787c341	360
b6b6729f-9675-4cfc-b98f-0dc5b12d8a71	345
35e9a0f9-8294-48e4-9e9b-b3f3dbec47ff	262
eb4690fa-f2e2-46d3-8437-f1d8b51cd8d2	361
3d7cfcc9-397b-40c8-8fdc-fb07fe565036	339
619c9c56-f0bf-4756-8998-7fd11822b982	341
2884db55-c25a-46a6-8e10-2d668545587b	338
6871cc47-4a79-4c67-a06b-5ec6cd0fb13e	329
c88f6643-bba3-442b-877c-0f35290be65c	343
f9e936a4-146f-40fa-b96f-5d012f6c10f1	325
5a9e0c4c-e422-4fea-9108-cc6a478bbbd1	330
2b6a8a5b-1ffd-4fa6-b141-cc09b9312366	329
539c5ee8-d76d-4733-8d04-7c7b0c09ccc3	351
e3af0b4f-288a-4c05-bea6-5f094c21330d	355
19cf2625-cb3e-49bd-980c-8213712bae75	340
2a1d86b1-0a7b-4a8c-b9e9-2b95b9890c6c	339
40920e76-61a0-4994-aacb-01919b48daae	226
5cc9d04b-6895-4556-963f-c28e733b8da3	325
24d5bec2-0a03-494d-8f03-92c1be780279	346
9a25487e-affe-4edc-b8af-6bf3c3d7f618	330
db21c2ed-9ea5-4220-ad35-b2bf0c948e73	330
90efd81a-6d17-4c79-b333-90fea0c2757f	362
6d02b1fa-e92a-4cb7-b761-d7a401e44468	352
193854f7-048e-494d-aee0-74f622315568	296
83f52c54-4b70-4a4b-808b-c35c6a0c0455	342
c7a7b6cc-feb0-44d7-88b6-62fa7a29553c	352
11271c00-3081-4ebb-b82f-4433a7dbe95c	344
c12a20c4-5b5f-45c0-8557-98a915b568d5	315
47ac7986-77f0-4a0f-a86c-87b74d6875f5	328
a7926f96-3c54-46d8-82f1-843120a5454f	347
f1758cd7-a132-410e-887e-ac7a389c1cb3	368
aa0086cd-157b-447a-ae88-bbc0852ca880	356
fcac8fa7-8e6e-4da2-9628-533292eb0f96	331
688188b4-0327-49dd-a52f-6b1ccda895c4	604
bf1ada9c-48e4-4494-81a9-811f0998c18f	329
db453691-47c5-470a-8acc-57abcd1e81fc	371
242afc63-137f-44e9-a5fb-0207dd7d71e3	356
5f8a54f2-abed-44e6-b5ca-183b186607c6	350
f9166e25-f633-4b27-b330-a98884e9f9e9	324
91a5ee1a-da58-4d6a-b299-b3312544da26	655
e9528ea7-e465-480b-8c57-8e45a664115f	325
07504f4d-2005-4734-bad6-4a4dfbfac46e	347
2162ad69-1d34-41c4-ac67-a265029293c7	345
90bd3a92-167e-42f1-bc75-2422c2d7c78e	337
1465a591-aa9f-4e7d-8a3f-b89b1ea91da0	337
d7e25a2e-df49-4dab-ba5b-cec6045a5f96	325
666ac2b8-7385-4cd8-9325-8d58808fc8b1	345
18dbb7f3-8789-4ebe-b889-6a542dd30755	336
3bcb08dd-67f9-46ea-83fd-73cc855b4fdd	390
47936a8a-17c4-46aa-88ea-c9449df8b2df	331
06a677ff-979d-4339-bd72-4c97067f91a8	361
7323f167-7ed0-4bbb-ae46-510fa26bddcb	330
400d84c1-3dfa-408f-b1ce-9d4a0e5739f9	361
5fab8f99-13dc-4bad-9e7f-31394f68af0a	374
82efe384-6869-4c0a-b0df-609be1ae1f26	349
83c0b87d-73f2-43c3-b60c-03e0207f0a3c	343
8649cd70-78c7-4bb7-8639-ecf221b263c6	342
9786d934-066c-42d4-acae-3f937c6b4a22	345
ad41338d-0242-42c9-b394-26b9494fb43d	352
d1f59d85-0482-4268-bdee-ec9e478b960c	345
f8c53320-78ef-4afb-b79f-e04df857bf78	364
91fb4bbb-9484-4b0c-b733-268a43e52242	390
2093d143-39d3-410c-a291-4b2b866d0f35	340
9aab860f-9af9-44c9-922f-04d57fa113a3	339
53c3bebf-139f-4245-ba18-269275d827dd	359
2bc7070e-e381-47d8-8ddb-c132663803a4	345
6f58fb68-221f-4794-ba9f-ecf3310cd7f8	348
73d95cc1-ee85-4cf8-a70f-b3c6ab5e0c89	336
41d1cbe9-fe86-48b0-b66e-974da694e73b	352
fbf70046-288f-4f83-b5e2-d6bf3886ec46	357
879de665-7b43-45ce-9a9a-57a989be7bba	332
ee5d4dc0-4c9f-439a-8bb5-f496c28d4062	343
42115b98-82f1-4b4a-a930-96e268c20cfc	357
414aad05-75a8-4de9-97bd-16b51fe2b4c5	361
cc67be64-ba4b-4139-af8f-cc2d3f804583	334
6dcbe922-d8ba-4bee-850b-769b2965fac9	336
64d18473-c04e-4b85-abc5-19656c425736	355
a4e7401f-47c8-47bc-bf3b-dc66063f635d	360
afd024ab-3a0c-4a2b-bb8f-ec7a9655b00e	314
74d8c809-fc6b-4017-b0a0-da9799d73787	271
7317b887-4ff3-4f3c-bd7f-dfa9c7a45b4c	334
8dfe06e4-6d30-415b-9c5c-4e7744dc0d6a	338
f89dbb54-acbf-4977-8c6e-f0ea9541e046	343
78a56237-19d9-4c2c-a130-ede573985e52	337
4e592d96-6d85-4431-9ac2-11a1a2c0ae29	348
45f92504-87b2-43ff-95cd-3ce331c7790b	343
1b56fc72-bbec-4e9d-9775-4ddbcadef682	326
57b638dc-b26d-402e-aca5-dd4fb9324a4d	336
ecf62a3f-dceb-4dda-8ff7-c0a0c5c02545	334
edbdf881-578a-4361-b0d3-5f5cc6f46a21	335
837b7205-c64b-4408-bc39-b70e56cb7629	339
cd2e3fd1-c225-4593-856e-bf9baae05a65	349
7051d7bd-eb32-4194-9831-1b1d3b94e2de	365
94135b90-fc31-4e8c-a33f-4525a8b30365	333
5d5a8e8b-b2ec-424f-86fa-4a566f69b145	334
d0b58834-071f-4be9-a961-8bbc488e0a88	332
7701417f-14ee-427e-8584-cbc222fc2080	348
813faadf-98be-402a-b236-30c549b63a2b	311
3f7b4db7-42f5-4939-b9c9-0dade86a9415	353
38ad0cf2-3281-4a8c-8f7c-337b177a3ad9	382
761fab6d-5f66-442b-a884-c8032c078738	333
b51fc25c-b0d1-4e72-935b-cfec8b19020e	343
f9f9b47a-f5fc-4dca-af30-a8948a0c1cc1	338
2e77c151-c0d7-4aa9-bec6-f9b9ad01d30e	345
dbec33a1-3959-401e-a207-cbf38a84b467	349
8fc8403f-9d15-405e-9756-cf7bd63157cb	336
58169419-e909-45d9-824c-12bffe474e49	300
db75bcdd-fb30-479f-a461-b0b58989ea4b	356
f09f6b9a-918d-434e-b671-ba7234b3736f	351
5e1970f6-af91-4faa-ad0f-c5e2c60e8315	363
32f7165e-db2e-4677-b048-9f3e66357c9b	339
170e4858-f084-45eb-a2b6-3210c9d2715c	378
13631236-1666-45b0-b6dd-bf680530e780	333
1d5c5f76-995e-428b-a7ba-b75f70624cd9	330
f7f51256-914e-4d72-9892-9ae99f6e8005	342
642d933c-e1c3-457b-8534-9a8c2a08799d	312
5f7b5bb9-7200-4e3a-b2b8-50a8c059cb58	331
a4ff6ef5-2e58-4104-a7ad-24b417b91afd	359
45acf429-19ff-4cba-bd96-5d7ed409c1f7	336
b8315ecd-ecf0-4320-a7a2-37971103cd7b	362
90692b7a-0e64-4031-85eb-c13f69544af7	426
a06a210b-f857-44cc-a090-bdb2c449eeb1	242
e00d8aa0-25c4-41f5-91c9-ebffb1245dc0	340
2a98518f-62d4-487a-b115-8955ddd9d7f6	367
64cb1988-da07-42de-99d4-d0709f75835f	349
e5807b7f-dd55-4f7b-9e9b-138681fd3baf	364
39620287-b095-4238-b7f8-0118f5de9516	338
5603b8e2-6a86-489f-9824-e442b23ef885	338
7a2340f5-2ff3-4972-9ee3-d793eaf8df6f	385
866a9e6b-1331-40ae-8873-dc07dd315877	384
0412317c-73a9-450f-8fcc-37c96fc7a6a4	319
bdc1625b-f762-4036-9517-9c12e6f0a270	308
bea1678f-2ee9-47e0-9833-7f560d8a258c	313
604e231b-f65c-4559-947a-e6c0ca4d5619	323
9624dcbe-c805-4997-a134-3183a60bf2fe	348
e218aa53-bc0f-41cd-b8d4-0feda62f4eaf	339
0d9796ec-ecf4-40b7-9530-05904674cdeb	356
76455283-02e8-4eef-b844-54fcd1da5075	325
2693db0a-b8ee-47d3-8ca9-a39e87e46205	324
487f8fd7-3fdf-4495-a34b-9d42605a6f22	332
81ea6901-ac29-42fe-97f6-ed878798d45d	350
f3f9ac26-cf4e-42cf-983d-a4af031767d1	360
bd310053-0ecb-4f98-bb19-16a27b0aad62	342
9470363d-a2da-49fa-b01e-a22689ca91ac	309
749f95c8-5d86-4728-bce3-20419c40c492	251
cda0c6c7-f14b-47b8-8469-9d21ad757e3b	361
586d389a-a7b2-4f80-b6f9-7b9f9d6436ec	342
fcfef2a1-5daa-4f00-988d-ad905a3f38b8	339
10ea99be-be68-42be-b822-cb9a37b6cb1e	362
59f93009-ab59-4374-8f97-cc301ea95f52	358
100904a5-4a87-4bfe-a57f-b12facaacc19	333
589d9a20-2fda-4921-aa41-d040a69d3b52	384
ae6fe801-0027-442a-b193-e92230792b35	325
4ca582cc-d5d4-478f-b636-0d2586949eb4	374
9c6b7982-cfc2-4188-9da1-6d3f21f2ee58	430
2130e037-a8e9-4569-924e-33d9d8228a47	328
25c8e7d4-044f-4784-9c82-c9bdb0301889	358
0f670030-4230-400b-a641-0d8baa5ea49f	319
8fccd94e-4f45-4c2e-9ecb-4c18ba46826c	1151
742600a0-24f0-4f6d-bbfe-ef6f797b01c5	349
a956b3c3-129f-438f-ae43-144460c1cfa9	335
4933f0cd-cb68-4106-bc4c-97e59a0254ac	344
1437f797-e931-4843-8abd-28e6c90192c1	335
6b639a0a-55ca-4171-a4e8-7a6ac47b0070	340
f5e6bf54-c0e4-4101-93a9-c592c36f6177	334
0b6060cc-c546-45c2-96a3-b197dd4afe5d	346
400e34fa-7438-493e-a504-2980f2763d22	357
3a515c4d-1589-499c-8bbb-f9dac33c629d	332
18135082-7f48-4231-882f-761f4ad4dc06	389
d4fa8f05-eef1-41b3-9bbf-09112f4efae6	308
a4b483ef-9945-4175-b6cc-7ec28f3c6240	338
fadf5e5f-611e-4d8e-a0b6-0fee65942f14	370
d2573343-b2ab-47dd-b29a-623dc0d3e9b3	363
efc0f0d7-908a-45a0-8c90-a00fb289dc79	326
6cffe293-cf50-4ec7-88de-96855cf7290b	352
20793ed2-8ed3-470b-872f-ec025ffb4bb9	390
7b19e98a-a24f-40fb-9e85-3ed977d2ee24	359
fe67766f-7791-4b9b-b535-b4fe697e9090	351
dd89c9a5-c06b-4d5d-b036-c60035816e12	288
c0894b65-e789-442a-b9b5-40c22d657b28	305
c909bc7b-b8b1-47e4-babe-585c16701e8c	360
3dad71c1-f3ff-4215-b327-46453c1766fd	337
5cd5fbac-7f6c-4b11-a0e2-b4ab09d48acf	339
99e357c9-fb3b-4b3b-8dda-a628e614f090	356
1eb5e946-9b4a-4976-9e0d-7861a2744960	344
a0bcab5a-c412-4a7d-b125-04c07c017952	346
4c6169e1-61d2-4832-a764-6095c89e854f	338
03720f88-08ea-4bdb-beff-e3aacf424514	329
6a28c6d3-b082-4426-a306-5bb767f8f58c	386
1362f32e-57dc-4b07-be83-08773db42823	350
0d9bdc7f-c7d8-41a5-a8a2-b94b6ab674f5	350
245bf414-5c7a-45cb-9882-978a70122774	309
39df90a0-9936-4c52-9d26-ae0133dfa0f7	343
4b81db12-6bc2-4c77-a958-09f01c79dbcd	324
5b7282e3-a1a6-424a-bca8-3262cef6986f	363
0181f061-912e-4065-bda0-54cf835d4276	359
d21fb68d-4de7-4ab7-a54d-3234882c0677	324
1e67c57e-7f04-442e-a168-b99ff24a07c3	347
e566827c-2d91-47e7-aaf2-dc7e53bc5bd3	343
4f606647-2207-4312-bf84-0ee99516ad71	336
3286782c-83bb-49f3-bc38-dea17174c722	353
a6fdc040-7fb5-4fd0-b609-2a8e8077e748	273
5d89a0ff-f593-4257-a5fd-a0bac454f78f	358
b1d605d8-2a8a-4f4c-87d5-99d271889b96	324
19816402-f41d-4647-9b41-53fa2d68d581	361
b646bf59-7429-408a-82da-02cf1386986a	346
81e3293c-5fd4-4642-9451-bf1172485b35	313
84c4ac22-d10f-43f1-86e8-a70d2c5e3486	183
65034554-53ab-44e6-bbd0-2d14357b0997	353
af87f550-e625-4fe1-93c7-dea6ac2a9814	360
e984376a-6cdc-46bc-8d52-9ed4abd430bb	326
90de0c02-e000-4185-b3e3-911dda889df5	347
62c2cc33-fed1-47b4-a876-b17c395d4272	343
fcafde60-993e-41b5-b40a-585d89fbc40f	68
825642ad-e3b9-4316-9deb-a086b1a816ba	356
2c4aa324-1c52-44a6-9581-c36073acfc7f	317
f0d26c8e-5161-4732-860a-5ed6157ada87	459
46ae8b93-25bd-4f4d-9a9d-9724ecbbd142	347
168587ce-d3ed-4695-b34c-e2755fe425da	321
cc4adfbc-f3c5-4a47-86e5-0af992eeaf8c	703
97b72003-b339-4f4a-bc2e-6c2d65749929	338
751acbeb-a6e9-47d8-ad75-629e7c2e335b	377
cf7f76c2-0469-48f1-8470-8ff13a04b39b	223
2573c94c-2ebf-4dee-8458-289eb7f37b87	340
dd6cf6f7-3e86-41ac-94ff-52f055f391b5	326
91edb1b1-1f2f-4df3-b68a-b2f01663159e	359
73b94480-f571-4f1e-84c0-d9ffb0305b2b	189
32be5dc3-fde2-4768-ba7d-8c351b19547d	379
c401b7d3-9a23-4bbd-9821-8131c76288b9	468
2f86a2e3-0887-4e59-ae47-a3cee5b2526b	354
74d7b03c-59ab-422a-88dc-9bc5b534cbc0	348
e6be6949-f1d9-4201-b302-18594d0dd9ac	327
cfe0f517-f2e7-43ec-a9aa-d82fd54ebfc3	337
412a3aa6-c83d-4191-93be-da2bdc25e14b	322
b2d77138-bae2-4626-800e-0b4426b33bad	327
d8173021-ef38-4fd5-a0ad-1f1f42ca83e1	360
38144491-907f-4bd3-bbaa-89febb7b884f	289
21041f18-c1d2-43b2-a553-8bf89a306494	333
6b6e5d4a-eaa1-4e48-ac3c-01764d65881e	350
fdcd3fc0-6d7d-4aaf-99ab-b45fb17b87cc	365
1e123ed5-2a15-4941-84fc-f831c0b93ebc	351
8b1464ab-5192-4fcc-becc-3f0cbddbe915	363
1c862f61-5d57-40b9-97d0-3f204ecae6ba	325
a5158e9d-f563-48e3-8558-6806a5a57d11	339
8339ff07-526f-4226-a74a-69fec8ca5023	369
c0e38c50-71f7-446e-82c2-add1aa950dca	333
0a826752-fbff-4a68-8023-f1c62d6b1880	368
4968a477-d5a7-4bb5-ac98-488a0a38cde1	354
d983c082-8411-4201-a95d-19316915be51	355
6aef5a5d-c5ff-4b57-b797-8f6fddc2497e	337
5b00a313-1f16-4cb3-b663-159ec26b1012	829
b70272db-eb8f-43b4-bdb8-d7caa04b2a8e	327
71737539-775f-4ec9-8e77-57914c184fb0	304
8620b63b-b7f7-4b8c-ab04-98a78716f437	318
0f7148e6-fb02-41d7-8fa0-0402c79b8d37	329
0b10db83-6aba-4c1e-8c24-51c5317d6be4	327
157cb1e3-2fae-4264-a61b-4830c1fbd9e6	333
5b09273c-fe04-4bcd-8c29-15fdf934c8d0	708
28e85e31-d5bb-4f0c-998c-ebaf0c3f5f05	351
4c763d8d-ce94-48aa-b9d0-1db7170a153c	353
e183ba26-25da-44f5-80be-08bdd2681ff4	371
7cdd38db-31c3-4a48-aba6-ee0bfceef9c1	361
d0dc2cb3-3a94-4a6f-9056-98f59aca0d40	352
b3df3833-9940-4771-bfa9-7f7700f7511c	345
38589905-de8b-4deb-9a81-87f6b8bf0cb5	349
37381543-a4f6-4fd3-9dca-55eaf74fb575	367
f48055da-0594-45fd-b6bf-207485d9e7ca	363
9de927b2-b240-42bc-a5b5-deb2f8b64c33	367
497d6524-0bae-4aad-9b2e-250037ad0f00	357
0c1a6225-4576-4fc0-85fb-36a018b0c1da	333
c65c5c21-7053-4dcc-b348-d5440c3071c3	354
256b9773-195c-4413-83c0-1f0787d7e269	348
7800028f-53fd-448a-ab6b-a3922a997ebd	327
9e43d38b-07c8-48a7-979e-bf5eed711e07	372
caa6ac45-3bf4-4afd-9d61-baff447fb487	327
8ef1af5e-be07-43e3-a6d0-5507cbd1f852	342
c426f09f-074f-4662-a118-9601f33f79e1	345
07f67511-c7d5-4595-8880-7233a0a9e78c	316
dc5fcaba-e6c6-4485-81ac-da851b3d6021	382
a00d2e43-46cb-4b4f-ab9f-e6179319a27d	329
8295c423-b5b5-4609-ab7e-c91ad5a34a50	329
d682e810-8a42-4142-b465-3ea6c8e81cdb	338
c4fc6fa7-96c4-475d-a19e-5d3609987650	337
34b22f83-52df-4632-a311-7a651a6dca23	360
edc93cb4-a1f3-49e4-8c28-5facf2ba27df	318
fce31f2c-0e0f-434b-8b12-0d30c70308e9	340
4178c8f5-b428-4ef3-8205-a73280f9be6e	335
b8f5f7ef-5067-46b9-8e82-13ae9d6e18ba	333
f870c711-e83f-433b-84f2-7ecf5e0d6a30	432
a26219d7-c4b1-40d5-b9cf-c2ae773d17f0	346
3b86e29c-7cb3-4d84-ae16-cab22361eadc	350
7a1211a0-239a-4852-a810-fd1896e95d66	345
d8778848-e503-4cd3-8543-40ee27fd3b88	346
c74c3dde-8f71-49c3-b3b0-1b0300fb62ab	273
bd630d6e-c6fa-4ea6-bf54-cdf663bc340d	367
b5af88ff-7899-486c-b064-d69adc39f487	345
08297968-c4d3-4091-b467-debc6b5049e7	313
05f2630b-5c65-4593-a131-857d312e6581	340
e8197874-fc45-48a8-8cfc-27d5a93e5b6a	313
89b2b3a3-1bc1-4c4e-b83d-5da117e4fb76	341
45b13ea2-9a6d-48ea-a0e6-9b63ac6ccbeb	335
508f96fa-beec-4ca9-91c6-28c7f08c8107	369
b9043922-e2bc-40db-bcae-677fec16b60b	355
dff1a9d0-c3f4-4399-bdea-e5c70b3a0e02	373
2d5ca080-1ae5-47b3-adce-4d44acdc93cf	347
67b25c95-4e3e-4fbb-adcc-b0ee26a49aa7	328
5aa00f3a-6e1f-4b2a-ad6e-52cf6ff3cc69	348
b9dbdbd1-199e-46b5-afcc-ade2ec8b84e6	328
5214522f-dee6-4f88-b942-757ec06418aa	357
c5dc00e0-95b6-4b7b-a192-34216dff5622	363
5e51e0a8-71b8-49a7-a8ca-ed4b03154da0	332
abd9fdae-1629-4f61-9c7c-bd7b05b8a72b	343
c2d5520b-dc46-4d68-a460-0915218e91d6	357
ba03d51c-55a3-4c3a-a31f-5ec1aaddd56c	339
4e434d5c-2b08-4a6f-bac9-4366a90ca7ad	445
3371cec0-7c71-4f68-acb1-9ac9b0b3cb15	1765
f122af5c-e41a-4030-9753-5f72c3f55c77	338
7750cc8a-0e5b-4cd8-af47-933db43b8b8a	754
4784cd34-8dd3-44cb-ad42-97fb356cf3bf	3922
da972028-45b0-4e11-b24e-38144ca1d59b	345
2c02432c-6078-4c1a-8fc2-46a37046ba2f	338
0106d66a-29a7-4660-a4b9-943ccf7c00e4	385
e271afb3-b8c8-441a-bf34-ce5034ef3ca8	339
c39ab46a-c709-4dc4-b165-4dec77deb241	336
3bb49be9-7739-48c4-8ab9-94ba09ad83ee	317
e1679e48-459f-4f84-aac1-4c553881bdf4	344
24434799-8b05-4c5b-8d26-1e405fba73b1	341
9d29edd8-7f72-4659-b86f-82107c971db3	342
e2d448f8-0984-4264-92a0-2c3fcacafdc4	343
b14961b0-780a-4eda-b4cc-f0cf8fb6a60d	341
137b48f5-4d13-46f1-9ba7-65d792251fe8	352
60ec1ee7-c118-4298-908c-2587d19ad96c	356
ec2c788e-3650-4d11-a134-ceac79ab50c9	337
ab8b173f-ffb3-4758-ad05-42c00b3c656b	338
87473dec-f3a6-4cf7-a0f8-f943275d1b2d	344
8b54c821-3206-49b8-95cb-ba0f47502dc7	336
14f28021-f689-4404-a17c-3e2bbeeb3cbb	341
63f3b810-b956-4ebc-8adb-4de83d00e980	373
a4dde09b-5101-4bcb-9bbf-96a1f32a99ce	343
bed68034-5140-4625-b85a-1fab86d2c27c	353
67636c83-d4b8-45eb-8a82-17b90c509890	346
3785059f-96a2-45b3-b20c-9dfbc25975ca	361
660ccb9b-a951-48a8-b9ec-3fc150fcdada	347
4b9a7aa2-d4e3-49eb-a92f-0a9c127abcac	344
7c6c6c09-7459-411c-92f2-152abc3aaa31	787
3f006a4f-b7eb-45ac-abe3-bf0e338f5c74	334
f03cd230-0d9b-4787-8d2c-e9fac5f9c8ce	323
5e74b014-8269-4277-b5fd-325c9d8a56cf	347
bcb37e27-6bf9-4cfb-a5b0-9b15340997ae	344
b661c925-f10e-43d9-b9bb-d4d5a0ae6737	329
90e824ef-f6b5-459e-a329-533b7750c5f8	338
3c30940e-b2ac-4d01-960e-310ba81be921	313
8deccdbc-ab29-4719-b767-d5d1c1c18ce9	322
54fdd191-912d-46b4-9b65-3f34fa15a1af	354
3b71945a-967d-4e80-9b40-164bdf3ab17f	329
3869e906-6b7c-4580-a51e-34b54ead6400	313
bddf22c9-fe10-4a51-a1f9-6bce03047d64	329
27221155-9b21-48f8-87f2-c3924e005d17	358
1e99af5e-4c71-40de-ab50-a39e24b05d40	328
562ce50e-c96a-4d92-be27-3c54d392c738	369
d129e9bd-128c-45b1-bdde-1072f85027b2	357
7366d35d-4408-41b4-ac47-841e52e3129d	328
c2e0ae32-4093-4bec-bf52-277697b72432	312
426d05f0-43ec-4149-9bd8-d18229a69ce7	335
33e753fc-5436-4f9b-899e-cc0a07f3f6ab	345
2ad00330-f867-4d74-9e24-e52026d17d3b	363
6962efb6-4eaa-444a-b8d0-4049b7f3a061	348
d06abe4a-27f6-472d-8fe9-072c48a6b828	327
a6195346-802b-4657-86c1-f4af354e5065	342
08ea489a-4f2d-44f9-bfa1-717c67f099b7	341
8f23ed70-3f12-454c-9231-9714791068b1	329
4965f227-bb72-429e-baf8-09f10ffcaa66	322
5a3558c7-0ebb-4f9e-bf1a-290c2f12bc3a	349
6d8cb9bc-3272-49ab-bc50-3e288354d032	1613
e2389257-7daf-457e-bd1f-c870faae4fac	332
86d17f05-5e33-430b-a1c4-488b9e8784fa	339
02825d13-55f2-4466-9004-27e65b759b37	346
f56176bf-b3fb-415e-a899-67619d81315b	1116
7998b86a-ee9d-4d88-a5d6-eccc9483e99e	1303
9739609e-d325-44a6-ade6-789ff00ed3ae	350
683c867b-26c1-4da5-9f2b-edbadf605b47	370
4216a92a-35cc-4adf-bda2-208cb604d2c6	351
64d6f0d8-b0e2-4610-b61f-e65b26a185e7	323
70c50f4a-e97a-4467-a5e5-034c4cfd58bc	360
17f77e38-9290-4394-9763-556a904ee92f	349
0c490b38-d5e4-4d8b-8ff5-d16c0c66d800	80
a863802a-f838-4409-bee8-b17fc7b6a6dd	337
16976f47-f01f-4794-9f86-4d704489fee6	352
929467a6-f4b9-4260-a56b-b7b91c7d8c06	359
3d98182f-7e37-4c6a-9dc1-1bd4ca4cb2e9	323
6bad2257-514d-4643-ace1-2aa75de481ab	323
2a976203-38c8-485c-83a0-4e3a465c0bfa	342
d236d394-6f11-4388-be1b-e1fdb03af5c0	346
68a8192b-c588-458a-82cf-5763de44875a	343
6b74407e-cfd9-4b8d-ae0a-50ce54e87cb1	319
6978bb48-7460-491d-9b67-e743940ac42c	328
569f71fc-57c0-4223-a9b8-b548daf5edc2	331
8ac6585c-e5de-4e01-af95-92caab0b404f	361
883cb500-1aee-403e-974e-8d8908e005c4	342
384c8e38-f502-4448-9a65-ba94097eb829	313
16833b27-2e69-45f9-a48c-3d74ed7c9aed	334
359c5c3b-fdaa-4dfa-840a-a79e3602403e	347
9a23c70e-6430-4352-8d15-de29159245c6	329
62217e19-e008-4812-a313-11f13762fff9	350
bf454f05-2231-4977-bdec-0c71cfae3d17	351
03f8b863-b955-4a41-b421-11998524d848	364
38f6b8c3-a5e1-4534-b385-c5303487e488	309
6db7ba18-a930-491b-838d-aae1ef0ce6bb	347
91957fde-f840-4908-be0d-1a4454c50c2c	367
f686ac66-dc7d-4405-99aa-b650963916be	335
56c1b0dd-f406-4e02-85da-08bd077b364f	317
4f09ffc1-35ac-4db2-8467-e34d61c88103	362
b07b55ab-4c18-4ff7-89a5-015e1ae8b717	342
e6731f5e-1c39-4661-ad15-e305498a9dde	362
94744c03-cdf7-4ec6-ab82-23edfca68bed	418
5b2286ec-58a0-435b-ba2f-e4f4f06947c7	355
9cb81420-673c-4f0d-b188-129ff2520195	345
c4875070-5203-4d5e-b3a1-fc29f3f5aeb6	286
02f8c29f-f819-4be7-8c82-5d6ef0728c61	331
bd41716e-0d7f-4732-b796-4c48896738fe	323
8f3d61a2-bb6d-4a4f-b3d7-1247bf17f294	332
a935961a-d2dd-4656-8bdc-a5c48b3381bd	338
bc65ac0d-4438-4b45-b4d6-53a8b50e1d08	186
a341ab7f-d410-4940-9071-25d43367b738	346
8bbb1038-80f1-4d95-8d2d-eae0f9975fc2	1216
00015e65-bc86-4597-a544-d1c9d6cd23e4	339
b13cfda7-e38e-45bf-8941-afb845b3cf58	329
3ba76bd3-3858-47b4-9ba3-bdf017b23a87	375
7bd4b056-1723-4c2e-a17d-518c5da2dcc5	343
acb0ed66-6e8b-4ba2-a88b-1c5bfb4b1178	441
d3f91210-4c7b-4a7e-ab56-1d9ed250a4fa	393
937a9ba7-512f-47e5-b1ac-12ef00732574	343
c64a7bd5-875c-4d5d-8a2a-4104253c0ecc	351
9517b0e6-74b2-4d6d-8119-de067f591bef	323
cfb0a2df-8d84-453f-a5a6-dd1cc62a0e56	344
bac1ca3b-46b4-4126-8732-2fa3cbb9a6b9	363
4e0cb8d6-2601-4338-a510-706ef466d378	325
582fd995-6a02-42e2-add7-86a1632937fd	347
f49bccd5-5fd6-49bd-aec7-95570372c655	345
35468745-1720-4619-ad9a-9414169228b5	309
7b3d2735-3a9b-49b4-9d8d-546f3415fc1b	346
632591c2-6d8d-4c8d-9f5c-465e2b7ed18c	361
68ec571a-e33f-4e6e-b493-b6538c1da939	360
c0de688c-5331-4d4e-b616-b0af15df0ff4	359
72b46c6b-5567-4eac-811a-d3defe8ae860	372
998a2d82-0646-470b-85d6-d8896af3d396	338
28e14dc5-b24a-4609-8137-51256a644993	344
692c1568-2cd9-44b9-94e4-b8c810a71add	324
cd86cd4e-c4a1-42b1-ac47-5769f07bda88	323
2c71ddf6-c14c-4367-bb43-d3e3f2ab1156	338
cd4fb8b4-5faa-41aa-9f1e-1426fb78734e	339
2a54b423-6ed2-483c-8f1a-6cc034704624	153
69add6b5-b820-4218-9f21-a7c2c211f621	338
b7fed808-b91a-43ff-afb0-5362d8f2dc46	1176
b8089a25-3fc5-41b9-889d-83e3bca774f7	353
23b9eb69-0e70-4821-9571-006a10fc8477	344
f7814606-71bf-4630-a7f5-973072390680	340
8af2e1d0-826a-4aa3-99a3-ec5c4d6afb42	311
b45696e0-11b8-4814-bf5d-2751a5684124	324
0e1f2339-b3f9-4d5f-925d-11c14ee0f10e	335
7677656c-b147-4c07-b662-f83469a12526	272
e2bf6460-cc47-4fd8-b9e8-235bb9a0b8c6	369
29daab21-eb11-463c-8497-f59fbd552fa7	323
a40eb574-9fc7-44cc-a517-a00fde25f956	340
